,-3.4360000000000004,55.3781,2020-02-12 07:43:02,1,0,1
,-3.4360000000000004,55.3781,2020-02-12 00:03:12,1,0,1
,-3.4360000000000004,55.3781,2020-02-12 14:43:03,1,0,1
,-3.4360000000000004,55.3781,2020-02-08 03:43:03,1,0,1
,-3.4360000000000004,55.3781,2020-02-01 02:13:26,1,0,0
,105.3188,61.524,2020-02-14 12:43:02,67,0,17
,105.3188,61.524,2020-02-13 17:53:03,33,0,12
,105.3188,61.524,2020-02-14 03:53:02,29,1,9
,105.3188,61.524,2020-02-12 14:43:03,28,0,7
,105.3188,61.524,2020-02-13 10:53:02,19,0,3
,105.3188,61.524,2020-02-13 15:13:11,16,0,1
,105.3188,61.524,2020-02-13 06:33:02,16,0,7
,105.3188,61.524,2020-02-12 18:53:02,11,0,2
,105.3188,61.524,2020-02-12 19:03:06,9,0,1
,105.3188,61.524,2020-02-12 00:33:02,8,0,1
,105.3188,61.524,2020-02-13 18:53:02,3,0,0
,105.3188,61.524,2020-02-07 17:53:02,3,0,0
,105.3188,61.524,2020-02-12 07:43:02,3,1,1
,105.3188,61.524,2020-02-12 14:43:03,2,0,2
,105.3188,61.524,2020-02-09 20:33:03,2,0,0
,105.3188,61.524,2020-02-04 15:43:02,1,0,0
,105.3188,61.524,2020-02-12 07:43:02,1,0,1
,105.3188,61.524,2020-02-12 00:03:12,1,0,1
,105.3188,61.524,2020-02-12 14:43:03,1,0,1
,105.3188,61.524,2020-02-08 03:43:03,1,0,1
,105.3188,61.524,2020-02-01 02:13:26,1,0,0
,18.6435,60.1282,2020-02-14 12:43:02,67,0,17
,18.6435,60.1282,2020-02-13 17:53:03,33,0,12
,18.6435,60.1282,2020-02-14 03:53:02,29,1,9
,18.6435,60.1282,2020-02-12 14:43:03,28,0,7
,18.6435,60.1282,2020-02-13 10:53:02,19,0,3
,18.6435,60.1282,2020-02-13 15:13:11,16,0,1
,18.6435,60.1282,2020-02-13 06:33:02,16,0,7
,18.6435,60.1282,2020-02-12 18:53:02,11,0,2
,18.6435,60.1282,2020-02-12 19:03:06,9,0,1
,18.6435,60.1282,2020-02-12 00:33:02,8,0,1
,18.6435,60.1282,2020-02-13 18:53:02,3,0,0
,18.6435,60.1282,2020-02-07 17:53:02,3,0,0
,18.6435,60.1282,2020-02-12 07:43:02,3,1,1
,18.6435,60.1282,2020-02-12 14:43:03,2,0,2
,18.6435,60.1282,2020-02-09 20:33:03,2,0,0
,18.6435,60.1282,2020-02-04 15:43:02,1,0,0
,18.6435,60.1282,2020-02-12 07:43:02,1,0,1
,18.6435,60.1282,2020-02-12 00:03:12,1,0,1
,18.6435,60.1282,2020-02-12 14:43:03,1,0,1
,18.6435,60.1282,2020-02-08 03:43:03,1,0,1
,18.6435,60.1282,2020-02-01 02:13:26,1,0,0
,-3.7492,40.4637,2020-02-14 12:43:02,67,0,17
,-3.7492,40.4637,2020-02-13 17:53:03,33,0,12
,-3.7492,40.4637,2020-02-14 03:53:02,29,1,9
,-3.7492,40.4637,2020-02-12 14:43:03,28,0,7
,-3.7492,40.4637,2020-02-13 10:53:02,19,0,3
,-3.7492,40.4637,2020-02-13 15:13:11,16,0,1
,-3.7492,40.4637,2020-02-13 06:33:02,16,0,7
,-3.7492,40.4637,2020-02-12 18:53:02,11,0,2
,-3.7492,40.4637,2020-02-12 19:03:06,9,0,1
,-3.7492,40.4637,2020-02-12 00:33:02,8,0,1
